bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
4,4.0,2676,2393.0,1,38,0,1,0,1,9.6,758505.0,0
4,4.0,2775,1977.0,2,57,1,1,0,1,8.59,870965.0,1
4,4.5,3106,2391.0,2,24,1,0,0,1,2.07,854892.0,1
3,3.5,2019,6913.0,1,16,1,1,0,1,1.68,793304.0,1
1,1.5,1227,2356.0,1,123,1,1,0,1,1.76,469881.0,0
3,3.0,1770,5957.0,1,110,1,0,0,0,28.68,490295.0,0
3,3.5,2400,2863.0,1,51,1,0,0,0,15.87,645262.0,0
4,4.0,3087,2223.0,1,87,0,1,0,0,21.24,837033.0,1
2,2.0,1419,4177.0,2,76,1,1,0,1,7.08,562035.0,0
3,3.0,2319,3290.0,2,62,0,1,0,0,20.61,601792.0,0
2,2.5,1273,4797.0,2,122,1,1,0,1,0.5,486390.0,0
4,4.5,3594,8901.0,2,76,1,1,0,1,8.13,1059226.0,1
5,5.0,3794,3017.0,3,20,1,0,0,1,3.32,1045206.0,1
3,3.0,2134,3052.0,2,34,1,1,0,1,2.38,718685.0,0
2,2.5,1389,3429.0,1,93,1,1,0,0,19.27,414598.0,0
2,2.5,1571,8205.0,2,86,1,1,0,1,9.72,620756.0,0
3,3.5,2805,1748.0,2,26,0,1,0,0,16.04,675644.0,0
3,3.0,1911,3138.0,2,13,1,0,0,0,19.33,538795.0,0
4,4.5,2741,5783.0,2,68,1,0,0,1,2.44,844934.0,1
5,5.0,3224,7358.0,1,124,0,1,0,1,9.61,941884.0,1
6,5.0,3961,4720.0,1,5,0,0,1,0,14.03,892017.0,1
3,3.0,1754,2256.0,2,6,1,0,1,0,8.29,566371.0,0
5,5.0,3598,2812.0,1,91,0,1,0,0,21.17,824017.0,1
2,2.0,1558,2251.0,1,34,1,1,0,0,6.03,499915.0,0
5,5.0,3960,1667.0,1,18,0,1,0,0,15.92,1010698.0,1
4,4.5,2505,4806.0,1,91,0,0,0,0,18.71,670864.0,0
4,5.0,3250,2899.0,1,5,1,1,1,0,26.06,803010.0,1
4,4.0,2084,2089.0,2,80,1,1,0,1,1.96,697843.0,0
6,5.0,4146,3886.0,2,6,0,1,1,1,2.19,1172959.0,1
5,5.0,3468,1731.0,1,6,0,1,1,1,3.99,981072.0,1
4,5.0,2898,4595.0,1,15,1,0,0,0,14.6,835050.0,1
5,5.0,2962,3814.0,1,5,1,1,1,0,16.99,870372.0,1
4,5.0,3526,2272.0,1,86,1,0,0,1,9.56,992957.0,1
3,3.0,2295,3317.0,2,24,1,1,0,1,7.89,686423.0,0
4,5.0,2856,8103.0,1,37,0,0,0,0,15.69,798325.0,1
5,5.0,4233,2529.0,1,60,0,0,0,1,3.33,1129926.0,1
4,4.0,2726,5878.0,1,111,1,1,0,1,2.36,782561.0,0
5,5.0,3253,3545.0,2,35,1,0,0,1,8.71,883320.0,1
4,4.0,3599,4509.0,2,10,0,0,1,1,11.89,979250.0,1
2,2.0,1130,3037.0,1,3,1,1,1,1,9.83,430198.0,0
5,5.0,4219,5528.0,1,92,1,0,0,0,27.75,1098046.0,1
6,5.0,4835,1528.0,1,74,0,0,0,1,1.47,1125865.0,1
4,4.5,3910,2952.0,1,71,0,0,0,1,7.98,1150814.0,1
3,4.0,2413,2432.0,2,18,1,1,0,1,8.03,632900.0,0
5,5.0,4244,2935.0,1,30,1,0,0,1,7.26,1133823.0,1
3,3.5,1910,1927.0,2,18,1,1,0,1,4.95,718995.0,0
4,4.5,2650,2099.0,1,98,1,0,0,1,2.94,870242.0,1
1,1.0,600,3080.0,2,116,1,1,0,1,7.67,330416.0,0
6,5.0,3618,4991.0,1,43,1,0,0,1,5.49,940055.0,1
5,5.0,3712,3676.0,3,56,0,1,0,1,4.49,1065542.0,1
5,5.0,3795,4906.0,2,27,0,1,0,0,18.96,989834.0,1
4,4.5,2977,1828.0,2,115,1,1,0,1,1.37,853652.0,1
5,5.0,3770,3279.0,1,105,1,0,0,1,1.42,1132232.0,1
3,3.5,2863,1849.0,1,44,1,0,0,1,4.01,815905.0,1
2,2.0,1295,3365.0,2,22,0,0,0,1,3.1,513400.0,0
5,5.0,3242,1675.0,1,7,1,0,1,1,12.26,926396.0,1
2,2.5,1424,12042.0,1,33,1,1,0,0,25.22,482655.0,0
3,3.0,1697,3295.0,2,56,0,0,0,1,1.92,498792.0,0
4,4.5,3208,3696.0,1,34,1,1,0,1,7.53,945751.0,1
3,4.0,2816,2234.0,1,24,1,0,0,1,5.95,813350.0,1
3,4.0,2029,11920.0,1,41,1,0,0,1,5.13,701810.0,0
1,1.5,1327,6396.0,1,19,1,1,1,0,16.31,414001.0,0
3,3.0,3022,1733.0,1,10,0,1,1,0,14.43,780092.0,0
2,3.0,2161,2550.0,2,34,1,0,0,1,9.46,707387.0,0
2,2.5,1654,7214.0,1,80,1,1,0,1,1.51,660481.0,0
3,4.0,2288,3755.0,2,38,1,1,0,0,13.62,604610.0,0
4,4.5,3306,5177.0,1,25,1,0,0,1,12.65,945323.0,1
4,4.5,2925,4686.0,1,33,1,0,0,1,8.88,821040.0,1
2,2.0,913,4326.0,2,115,1,0,0,0,13.86,407520.0,0
6,5.0,4757,1757.0,2,29,1,0,1,1,2.92,1245226.0,1
3,3.0,1875,1600.0,1,18,0,0,1,1,8.19,536763.0,0
5,5.0,2820,6462.0,1,32,1,0,0,1,10.64,880096.0,1
3,3.0,1959,3215.0,2,70,1,0,0,0,13.13,554919.0,0
1,2.0,894,7925.0,2,50,1,1,0,1,2.76,578021.0,0
3,3.0,2312,1974.0,2,54,1,0,0,1,7.16,828245.0,1
4,4.0,3046,7136.0,1,26,1,1,0,1,3.25,885705.0,1
3,3.5,2523,2877.0,1,7,1,1,1,1,8.25,782207.0,0
2,3.0,2335,1856.0,1,58,0,1,0,1,10.09,734643.0,0
3,3.5,2187,3338.0,1,96,1,0,0,1,3.57,657828.0,0
3,3.5,1997,5010.0,3,17,1,0,0,0,19.66,507054.0,0
4,4.0,3516,3455.0,1,48,0,1,0,1,13.8,863853.0,1
3,3.5,2107,2604.0,1,15,1,0,0,1,2.61,708684.0,0
4,4.0,2833,4158.0,1,46,1,1,0,0,11.66,734966.0,0
3,3.0,1874,8836.0,2,58,1,1,0,1,3.1,639642.0,0
3,3.0,2264,4960.0,1,69,1,1,0,1,4.11,680260.0,0
4,4.0,2294,2444.0,3,106,1,0,0,1,4.5,749823.0,0
4,4.5,2949,5887.0,1,27,1,0,0,0,9.94,855526.0,1
2,2.5,2143,4214.0,2,32,1,1,0,1,4.51,582078.0,0
4,4.5,3183,5800.0,1,73,1,1,0,1,11.02,939054.0,1
2,2.0,1756,7456.0,2,83,1,0,0,1,3.28,723100.0,0
3,4.0,2651,2713.0,2,41,1,0,0,1,12.35,757186.0,0
2,2.0,1433,2486.0,2,16,0,0,0,1,3.26,578842.0,0
2,3.0,1621,1783.0,1,42,0,0,0,1,10.51,500756.0,0
3,4.0,2918,2064.0,1,61,1,1,0,0,9.16,710097.0,0
3,3.0,3163,3476.0,2,65,0,1,0,0,21.15,804186.0,1
3,3.0,2088,9124.0,1,49,0,0,0,1,6.57,776173.0,0
4,4.0,3158,9076.0,1,41,1,0,0,1,1.84,989195.0,1
2,2.0,1470,1949.0,1,68,1,1,0,0,15.75,404889.0,0
5,5.0,4029,5199.0,2,32,1,1,0,0,9.77,1021393.0,1
5,5.0,4125,1696.0,2,58,0,1,0,0,30.74,930252.0,1
6,5.0,4494,1551.0,2,10,1,0,1,1,4.45,1235840.0,1
3,3.0,2072,1646.0,2,20,1,0,0,1,10.46,663747.0,0
4,4.5,3303,2297.0,1,77,1,0,0,0,5.65,991039.0,1
5,5.0,4359,2400.0,2,66,1,1,0,0,19.3,1085266.0,1
4,4.0,2656,2599.0,2,18,0,0,0,1,3.61,787125.0,0
2,2.0,1443,2555.0,2,54,1,0,0,1,11.32,459388.0,0
1,1.0,859,2719.0,1,43,1,1,0,1,2.61,421022.0,0
3,3.0,2316,3414.0,2,15,1,0,0,1,5.28,708628.0,0
5,5.0,4387,11856.0,1,84,1,0,0,1,9.99,1247625.0,1
3,3.0,2151,2808.0,1,55,1,1,0,1,1.9,698864.0,0
4,5.0,2889,18418.0,2,84,1,0,0,1,4.39,1031682.0,1
4,4.5,3116,2668.0,1,31,1,0,0,1,11.68,879600.0,1
3,3.0,2697,4732.0,1,23,1,0,0,1,2.43,857200.0,1
5,5.0,3360,3020.0,1,61,1,1,0,1,5.15,997160.0,1
5,5.0,4012,2401.0,2,32,1,0,0,1,7.26,1052437.0,1
4,4.0,1997,3382.0,2,122,1,1,0,1,6.47,661979.0,0
4,4.0,2338,3259.0,1,19,1,1,0,0,11.35,690078.0,0
3,3.5,2151,2360.0,2,120,1,1,1,1,2.95,707779.0,0
3,3.0,1662,3558.0,2,21,1,1,0,1,11.22,521749.0,0
4,4.5,2556,6977.0,3,72,1,0,0,1,13.86,795525.0,1
3,3.5,2411,5366.0,3,125,1,1,0,1,1.09,807184.0,1
2,2.0,600,2527.0,2,4,1,0,1,1,11.28,250000.0,0
2,3.0,2364,4628.0,2,82,1,1,0,0,16.69,754948.0,0
2,3.0,2030,10313.0,1,85,1,0,0,1,7.22,745172.0,0
2,3.0,2167,1880.0,1,2,1,1,1,0,17.65,576184.0,0
4,4.5,3161,3209.0,2,14,1,1,0,0,15.61,853228.0,1
3,4.0,2022,1742.0,1,5,1,1,1,0,11.66,596570.0,0
2,2.5,2172,2990.0,1,103,0,0,0,1,10.45,601491.0,0
1,1.0,675,2229.0,2,33,0,1,0,1,10.59,296385.0,0
4,4.5,2984,2842.0,1,11,1,0,0,1,4.15,914671.0,1
3,3.0,2652,3581.0,1,92,1,1,0,1,11.28,690203.0,0
2,2.0,1366,2526.0,3,30,1,1,0,0,15.48,399717.0,0
3,4.0,2148,3936.0,1,21,1,0,0,1,2.4,735188.0,0
5,5.0,4594,1691.0,2,105,0,0,0,1,2.84,1213699.0,1
5,5.0,3690,4065.0,1,37,1,1,0,1,9.59,1095186.0,1
3,3.0,2495,2294.0,1,9,1,1,1,1,3.19,848147.0,1
5,5.0,3632,3222.0,2,3,1,0,1,0,8.91,1043470.0,1
4,4.5,2476,3499.0,1,65,0,0,0,1,4.0,830698.0,1
5,5.0,2911,7431.0,1,62,1,0,0,1,3.88,921275.0,1
2,3.0,1262,1529.0,2,108,0,1,0,1,5.72,372532.0,0
4,4.0,3133,6658.0,2,25,1,1,0,1,3.47,857667.0,1
4,4.0,3489,5988.0,1,21,1,1,0,1,10.89,983607.0,1
2,3.0,1702,2455.0,2,73,1,1,0,1,3.34,626921.0,0
5,5.0,3747,1800.0,1,31,1,0,0,0,15.62,827327.0,1
4,5.0,3524,3174.0,1,27,1,0,0,1,2.33,1093181.0,1
3,3.0,2224,3489.0,1,20,1,0,0,0,13.07,508689.0,0
4,4.0,2696,2970.0,1,67,1,1,0,1,5.36,784858.0,0
2,3.0,1917,4245.0,1,85,0,0,1,1,8.6,674714.0,0
5,5.0,4150,3639.0,1,86,1,1,0,1,4.54,1114636.0,1
3,3.5,2915,3883.0,2,97,1,1,0,0,17.78,719441.0,0
3,3.0,1541,2854.0,2,16,1,0,0,1,5.15,504798.0,0
4,4.0,2708,9539.0,1,15,1,0,0,1,3.59,791978.0,1
5,5.0,2772,1728.0,3,34,1,0,1,1,6.42,950683.0,1
5,5.0,3937,2517.0,1,19,1,1,0,1,2.84,1122131.0,1
2,3.0,1804,4856.0,1,122,1,0,1,1,3.14,569851.0,0
3,3.0,2449,1636.0,2,123,0,0,0,1,4.38,766289.0,0
3,3.5,2127,9709.0,1,23,1,0,0,1,11.33,755432.0,0
3,3.0,1874,2840.0,2,41,1,0,0,1,14.79,591154.0,0
2,2.0,1604,1863.0,1,44,1,1,0,0,19.19,461307.0,0
4,4.0,2780,3275.0,1,111,0,1,0,1,6.49,769567.0,0
5,5.0,3837,1691.0,2,104,1,1,0,1,14.95,977608.0,1
5,5.0,3169,1862.0,1,78,0,1,0,1,11.42,782084.0,0
5,5.0,3206,3683.0,1,92,1,0,0,0,2.65,908747.0,1
5,5.0,3492,4812.0,1,60,1,1,0,1,4.19,1061440.0,1
2,2.0,1355,7854.0,2,94,1,1,0,1,3.72,574252.0,0
5,5.0,2829,5022.0,2,6,1,1,1,0,22.46,792154.0,1
3,3.5,2145,3058.0,2,24,1,1,0,0,15.69,557079.0,0
4,4.5,3788,2718.0,1,70,1,1,0,1,3.5,1006189.0,1
3,4.0,3458,1577.0,1,42,1,1,0,1,4.91,926012.0,1
4,4.5,3541,2399.0,2,20,1,0,0,1,8.69,899927.0,1
3,3.0,1807,1655.0,1,19,1,0,0,1,5.13,667230.0,0
3,3.5,2488,7564.0,2,28,0,1,0,0,13.36,700033.0,0
3,3.5,2773,2256.0,1,20,1,1,0,1,8.22,840446.0,1
2,2.5,1991,2670.0,2,9,1,0,1,0,14.35,513240.0,0
3,3.5,2905,2220.0,1,42,1,0,0,0,12.71,739372.0,0
4,4.0,3204,8595.0,1,78,1,1,0,1,4.36,1097519.0,1
4,5.0,3394,2146.0,2,46,0,0,0,1,9.63,826749.0,1
6,5.0,4639,2193.0,3,14,1,0,0,0,19.86,1030853.0,1
5,5.0,3447,6870.0,1,62,0,1,0,1,11.26,1058541.0,1
2,2.0,1563,6373.0,1,6,0,1,1,1,0.5,584237.0,0
3,3.5,2966,4221.0,3,10,0,1,1,0,13.06,782358.0,0
4,5.0,3366,5355.0,2,18,1,1,0,1,2.66,946429.0,1
4,4.5,2963,10748.0,2,59,1,1,0,0,12.8,849810.0,1
3,4.0,2308,1524.0,3,12,1,0,0,1,9.31,602384.0,0
5,5.0,3246,3699.0,2,26,0,1,0,1,2.0,905267.0,1
4,4.0,3053,2377.0,1,82,1,1,0,1,8.12,845069.0,1
4,4.0,3341,4004.0,2,94,1,1,0,1,4.44,997660.0,1
4,4.0,3532,2686.0,1,47,1,1,0,1,5.98,952426.0,1
3,3.0,2155,4675.0,2,83,1,1,0,0,13.36,641259.0,0
3,3.5,3035,4240.0,1,74,1,1,0,1,4.39,920733.0,1
4,4.0,2695,3212.0,2,10,1,0,1,1,11.32,836815.0,1
3,3.0,2207,5918.0,2,114,0,1,0,1,12.3,751484.0,0
4,5.0,3808,4510.0,1,57,1,1,0,0,7.42,1081838.0,1
4,5.0,3054,4894.0,3,4,1,1,1,0,20.45,821321.0,1
4,5.0,2930,3012.0,1,98,1,1,1,0,23.53,783845.0,0
5,5.0,3541,2100.0,1,38,1,1,0,1,16.06,922099.0,1
3,3.0,1461,6544.0,2,21,0,0,0,1,6.21,490665.0,0
3,3.5,2804,2288.0,2,125,0,0,1,1,2.17,743523.0,0
3,3.0,1827,4856.0,2,75,0,0,0,1,5.42,558200.0,0
4,4.5,2309,3224.0,1,112,1,0,0,1,3.57,720153.0,0
4,4.0,3289,1528.0,2,36,1,1,0,1,12.12,1001111.0,1
3,3.5,1436,1530.0,1,120,1,1,0,1,7.14,494267.0,0
4,4.0,3077,5279.0,1,15,1,0,0,1,6.87,863263.0,1
3,4.0,1739,2399.0,1,13,0,0,0,1,2.89,615790.0,0
4,4.0,2733,8874.0,1,12,1,1,0,0,14.29,781072.0,0
2,2.0,1759,11728.0,1,58,1,1,0,1,3.78,634988.0,0
4,4.0,2434,2805.0,1,66,1,0,0,1,9.59,702150.0,0
6,5.0,3533,5853.0,1,39,1,1,0,0,9.95,1019831.0,1
4,4.0,3076,4825.0,1,58,1,0,0,0,15.75,789988.0,0
3,4.0,2650,2689.0,2,68,1,0,0,1,9.07,823660.0,1
5,5.0,3370,6130.0,1,70,1,0,0,1,9.79,915488.0,1
2,2.0,2117,4110.0,2,6,1,1,1,1,7.94,719705.0,0
4,4.0,2977,4702.0,1,118,0,1,0,0,15.68,703250.0,0
5,5.0,3452,5432.0,2,41,1,0,0,0,12.74,921853.0,1
4,4.5,3489,3194.0,1,102,1,1,0,1,4.88,1016216.0,1
6,5.0,3696,1844.0,1,61,0,1,0,1,4.22,1002278.0,1
3,3.0,2255,3768.0,2,81,0,0,0,1,3.8,627813.0,0
4,4.0,3034,3299.0,1,119,1,1,0,1,7.23,883663.0,1
4,4.0,3045,2775.0,2,51,1,1,0,0,15.24,698890.0,0
4,4.0,2908,1659.0,1,5,0,0,1,0,13.24,734440.0,0
4,5.0,3113,2644.0,2,45,1,0,0,1,1.47,994665.0,1
4,5.0,2483,2168.0,1,18,1,1,0,0,21.08,685041.0,0
2,2.0,1636,4157.0,1,117,0,0,0,1,5.23,486474.0,0
6,5.0,3885,2102.0,1,30,1,1,0,0,22.7,874340.0,1
1,1.0,600,6599.0,1,45,1,0,0,1,2.75,424795.0,0
3,4.0,2055,3672.0,2,59,0,0,0,1,7.76,588449.0,0
2,2.0,1463,2755.0,2,27,1,1,0,1,3.71,510478.0,0
3,3.5,2340,3274.0,1,66,0,0,1,1,8.39,765132.0,0
4,4.5,3739,1967.0,2,44,1,0,0,0,6.91,971950.0,1
3,3.0,2369,3364.0,1,46,1,0,0,0,16.2,627044.0,0
4,4.0,2497,1701.0,2,75,1,0,1,1,7.57,794683.0,1
4,4.5,2374,4820.0,1,88,1,1,1,0,11.67,752844.0,0
3,3.0,1583,1932.0,3,15,0,0,0,1,7.07,545868.0,0
3,3.5,2711,3502.0,2,36,0,1,0,1,8.77,774852.0,0
5,5.0,3150,5512.0,2,89,0,0,1,1,5.41,866133.0,1
2,2.0,1873,3516.0,2,125,1,1,0,1,2.88,614873.0,0
2,2.0,1692,6894.0,1,14,1,0,0,0,22.04,403542.0,0
5,5.0,3776,3145.0,2,117,1,0,0,1,0.52,1061848.0,1
4,5.0,2875,2910.0,1,2,1,0,1,0,13.06,835464.0,1
4,4.5,3773,1650.0,2,18,1,0,0,1,7.29,1103051.0,1
3,3.0,2031,8056.0,1,125,1,0,1,1,8.16,745749.0,0
4,4.0,2737,6991.0,2,93,0,1,0,1,6.72,799043.0,1
3,3.0,2863,2068.0,1,52,1,1,0,1,2.98,830694.0,1
5,5.0,4251,3231.0,2,38,1,1,0,1,5.63,1130917.0,1
3,4.0,1803,10933.0,1,63,1,0,0,1,6.43,676528.0,0
3,3.0,2036,3572.0,2,65,1,0,0,0,11.65,560486.0,0
4,5.0,3509,3292.0,2,16,1,0,0,1,3.44,914934.0,1
6,5.0,3816,3192.0,2,67,0,1,0,1,2.73,1128601.0,1
4,4.5,3224,3912.0,2,77,1,1,0,0,16.61,857335.0,1
6,5.0,4108,7038.0,3,81,0,0,1,0,14.45,1071767.0,1
3,3.5,1977,1724.0,2,77,1,0,0,0,14.86,531016.0,0
3,3.0,1654,1637.0,1,33,1,1,0,1,1.54,636942.0,0
3,3.0,1200,4774.0,2,51,1,1,0,0,21.39,310473.0,0
3,3.5,1817,3456.0,1,25,1,1,0,1,6.31,586813.0,0
2,3.0,949,8029.0,1,35,1,0,0,0,10.99,364430.0,0
4,4.0,3066,1917.0,2,54,1,0,1,0,8.42,787992.0,0
1,1.0,834,2348.0,3,90,0,1,0,1,7.75,361181.0,0
3,3.0,1974,3758.0,1,83,1,1,0,1,8.51,610659.0,0
5,5.0,3108,3662.0,2,20,1,1,0,1,5.75,866831.0,1
3,3.0,2099,7035.0,2,48,0,1,0,1,4.18,671624.0,0
2,2.5,2272,6529.0,2,9,1,0,1,1,9.26,654000.0,0
4,4.0,2480,3735.0,2,71,1,1,0,1,2.25,838624.0,1
4,4.5,3258,5443.0,1,14,1,0,0,1,3.49,1001833.0,1
4,5.0,3398,1755.0,1,63,1,1,0,1,9.62,966494.0,1
5,5.0,3043,6576.0,2,83,0,0,0,1,7.82,891414.0,1
3,3.0,2563,10807.0,2,4,1,1,1,1,7.78,883153.0,1
3,3.5,2680,1652.0,2,94,1,1,0,1,16.84,753924.0,0
3,3.5,2743,5096.0,2,15,1,0,0,1,8.91,895395.0,1
2,2.0,1575,2295.0,1,102,1,1,0,0,14.66,494358.0,0
3,3.5,2401,7829.0,2,8,0,1,1,0,27.36,668541.0,0
2,3.0,1657,4562.0,1,98,1,0,1,0,12.39,483768.0,0
5,5.0,4194,2982.0,2,30,1,0,0,1,2.34,1205182.0,1
2,3.0,2171,4325.0,2,50,0,1,0,0,16.12,584489.0,0
3,3.0,3558,3544.0,1,77,1,0,0,1,3.06,982708.0,1
3,3.0,2497,4300.0,1,3,1,0,1,1,0.5,755009.0,0
4,4.5,3344,1799.0,1,67,0,1,0,1,3.25,790281.0,1
4,4.5,2892,3125.0,2,74,0,1,0,0,10.69,826320.0,1
4,4.0,3478,5640.0,1,112,1,1,0,1,2.61,971508.0,1
2,2.5,1751,1979.0,3,15,1,1,0,0,22.81,487078.0,0
4,5.0,2992,1552.0,2,35,1,0,0,1,9.27,904742.0,1
3,3.0,2243,2339.0,1,105,0,1,0,1,1.34,712295.0,0
4,4.5,2919,4772.0,3,62,1,1,0,0,15.2,823142.0,1
2,3.0,2421,2650.0,2,51,0,0,0,0,23.95,546149.0,0
4,4.0,3152,2025.0,1,68,1,1,0,0,2.72,918817.0,1
2,2.5,2010,2808.0,1,13,1,0,0,1,3.88,651584.0,0
3,4.0,2306,2199.0,1,39,1,0,0,0,13.62,602544.0,0
3,4.0,1989,4328.0,2,58,1,1,0,1,2.54,727036.0,0
2,2.0,1420,6403.0,2,37,1,1,1,1,6.41,592209.0,0
5,5.0,4352,2838.0,1,62,1,1,0,0,20.91,1085281.0,1
5,5.0,3437,4039.0,1,72,0,0,0,1,2.76,886898.0,1
5,5.0,4074,2546.0,1,121,1,0,0,0,18.32,1063253.0,1
2,3.0,2060,1791.0,2,121,1,1,0,1,2.36,660729.0,0
4,4.0,2506,2531.0,1,116,1,0,0,1,3.21,749202.0,0
2,2.0,1603,2661.0,1,37,1,0,0,1,4.31,495199.0,0
5,5.0,4081,3282.0,3,8,1,0,1,0,8.56,984079.0,1
1,2.0,983,1822.0,1,62,1,1,0,1,4.53,341939.0,0
2,2.0,1111,4444.0,3,5,1,0,1,1,11.91,488961.0,0
1,1.0,1197,6351.0,2,21,1,1,0,0,20.29,423442.0,0
3,4.0,2360,5398.0,1,54,1,0,0,0,19.04,734510.0,0
4,4.0,3675,3184.0,1,53,0,0,0,0,14.39,821557.0,1
4,4.5,2275,3747.0,1,43,0,1,1,1,3.55,731937.0,0
4,5.0,3405,14064.0,2,36,1,1,0,0,15.37,964034.0,1
3,4.0,2483,10070.0,1,61,0,1,0,0,14.26,763389.0,0
4,5.0,3769,1796.0,1,41,0,1,1,1,2.97,1108568.0,1
3,4.0,2123,1643.0,2,2,0,0,1,1,2.05,808586.0,1
3,3.5,2297,4950.0,2,38,1,0,0,0,13.19,572519.0,0
4,4.0,2591,1592.0,1,42,0,0,1,0,21.43,662935.0,0
5,5.0,3684,16569.0,1,30,1,0,0,0,19.66,950422.0,1
3,3.5,2614,3102.0,1,88,1,0,0,0,14.94,801456.0,1
4,4.0,3243,7831.0,2,3,1,0,1,0,12.51,870917.0,1
3,3.0,2447,4149.0,2,77,1,1,0,0,14.42,727465.0,0
4,5.0,2155,3542.0,1,12,1,1,0,0,12.12,576264.0,0
4,4.0,2901,3027.0,1,10,1,0,1,0,16.64,837494.0,1
2,2.0,600,3484.0,2,26,0,0,0,0,14.11,250000.0,0
4,4.5,2824,6020.0,2,114,1,0,0,1,2.2,931891.0,1
4,4.0,3240,2230.0,2,89,0,0,0,1,11.83,862910.0,1
3,3.0,1861,2702.0,2,101,1,0,0,0,17.21,423072.0,0
5,5.0,2979,5372.0,1,109,1,0,0,1,8.72,859869.0,1
5,5.0,3569,3735.0,3,69,1,1,0,0,24.43,959191.0,1
4,4.5,3321,3209.0,2,31,1,0,0,1,10.92,966944.0,1
4,4.0,2934,3339.0,1,94,0,1,0,1,8.38,875269.0,1
6,5.0,4113,3443.0,2,12,1,1,0,1,4.75,1203043.0,1
3,4.0,2721,3486.0,2,85,1,1,0,1,5.02,841520.0,1
4,5.0,2642,2260.0,2,91,1,1,0,0,15.23,703937.0,0
6,5.0,4845,2506.0,1,69,1,1,0,1,2.74,1313720.0,1
6,5.0,4201,1728.0,1,109,1,1,1,0,9.55,1109711.0,1
3,3.0,2422,4004.0,2,30,1,0,0,1,10.28,820067.0,1
2,2.0,1498,1757.0,1,17,1,0,0,1,3.21,518013.0,0
3,3.0,2439,10731.0,1,49,1,0,0,1,3.93,808590.0,1
5,5.0,3755,1890.0,1,51,0,1,0,1,12.7,1040327.0,1
2,2.5,779,5221.0,1,60,1,0,0,1,6.55,379942.0,0
3,3.0,2321,4661.0,2,120,1,1,0,1,6.59,666881.0,0
3,4.0,2909,1668.0,1,54,1,0,0,0,14.0,741148.0,0
3,3.0,1956,2223.0,1,98,1,0,0,1,3.2,658918.0,0
3,3.0,2673,3114.0,2,35,1,0,0,1,4.79,838786.0,1
2,3.0,2762,1650.0,1,10,1,1,1,1,5.57,854810.0,1
4,4.0,3068,2148.0,2,96,1,0,0,1,4.65,906173.0,1
5,5.0,3876,1989.0,2,99,1,1,1,0,12.99,945383.0,1
4,5.0,2977,4599.0,2,10,1,0,1,0,14.1,868229.0,1
2,3.0,1773,5767.0,2,59,1,1,0,1,9.77,574867.0,0
4,4.5,3217,2757.0,2,20,1,0,0,1,7.6,966311.0,1
4,4.0,3123,5776.0,1,112,1,1,0,1,8.8,877802.0,1
3,4.0,1940,6907.0,1,74,1,1,0,0,16.42,637510.0,0
4,4.0,2683,2909.0,1,11,1,0,0,0,23.92,624236.0,0
3,3.0,3225,1926.0,1,40,1,1,0,0,19.08,796831.0,1
3,3.0,2731,2092.0,2,54,0,0,1,1,4.9,779623.0,0
4,4.0,2184,4059.0,1,10,1,1,1,1,8.22,724050.0,0
3,3.5,2604,8857.0,2,38,1,0,0,0,27.86,692945.0,0
4,5.0,2720,4914.0,1,41,1,1,0,1,4.91,890967.0,1
3,4.0,2589,6288.0,2,120,0,1,0,1,3.42,769435.0,0
4,4.5,3163,2860.0,1,37,1,1,0,0,6.03,923117.0,1
5,5.0,3728,2955.0,2,70,1,0,1,1,7.62,1103466.0,1
2,2.5,1879,1646.0,2,40,0,0,1,1,14.15,545545.0,0
4,4.0,2977,1979.0,2,12,1,0,1,1,11.06,870466.0,1
6,5.0,4745,3554.0,1,43,0,1,0,0,25.12,1089094.0,1
3,4.0,2242,1774.0,1,58,1,0,0,1,3.62,624030.0,0
4,5.0,3198,7471.0,2,38,1,1,0,1,1.0,1057466.0,1
5,5.0,3252,1953.0,1,2,1,0,1,0,14.29,831816.0,1
3,3.0,1976,3347.0,1,3,1,1,1,1,2.45,768999.0,0
2,3.0,1352,3207.0,2,56,1,1,1,1,0.5,599601.0,0
4,4.0,3602,1662.0,2,111,1,1,0,1,3.88,1001175.0,1
3,3.0,2680,5087.0,2,45,1,0,0,1,6.03,748383.0,0
4,4.0,2728,1788.0,2,23,0,1,0,0,16.73,653235.0,0
4,4.0,2731,4241.0,3,103,1,0,0,1,3.07,783586.0,0
1,2.0,1550,1683.0,2,63,0,0,0,1,12.14,436540.0,0
2,2.0,1302,2424.0,1,31,1,1,1,1,2.99,627309.0,0
4,4.0,3287,3682.0,2,9,0,1,1,1,10.17,876164.0,1
5,5.0,3507,3789.0,1,99,1,1,0,1,9.43,970977.0,1
3,3.0,2549,3415.0,1,122,1,0,1,1,10.34,804188.0,1
3,3.5,2610,2027.0,2,36,1,0,1,1,2.05,775146.0,0
5,5.0,3921,2846.0,2,29,1,0,0,0,10.08,1044433.0,1
5,5.0,3682,3444.0,3,27,1,0,0,0,24.64,855318.0,1
4,4.0,2963,2246.0,1,39,1,0,0,1,10.32,856626.0,1
3,3.0,2461,10628.0,1,32,1,0,0,0,18.0,686261.0,0
5,5.0,3855,5098.0,1,75,0,0,0,1,6.47,978588.0,1
